symbol,shortName,description,exchange,market,type,lotSize,faceValue,cfiCode,cancellation,minStep,roundTo,rating,marginBuy,marginSell,marginRate,priceStep,priceMax,priceMin,theorPrice,theorPriceLimit,volatility,currency,nominalCurrency,settlementCurrency,underlyingCurrency,ISIN,yield,board,primaryBoard,tradingStatus,tradingStatusInfo,complexProductCategory,priceMultiplier,priceShownUnits
RU000A0JVLA8,МДС кл.А2,Магистраль двух столиц кл. А2,MOEX,FOND,CORP,1,1000.0,DBXXXX,2030-06-19T00:00:00.0000000,0.01,2,0,95.01,0.0,0.0,0,132.9,56.96,0,0,0,RUB,RUB,RUB,RUB,RU000A0JVLA8,,TQCB,TQCB,17,нормальный период торгов,8,10.0,1
RU000A1074J6,СФО БКС 14,СФО БКС Структурные Ноты 14,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-12-10T00:00:00.0000000,0.01,2,0,80.05,0.0,0.0,0,140.06,60.03,0,0,0,RUB,RUB,RUB,RUB,RU000A1074J6,,TQCB,TQCB,17,нормальный период торгов,0,10.0,1
RU000A105T52,СберИОС554,СберИОС 001Р-554R 5Г AC IMOEX,MOEX,FOND,CORP,1,1000.0,DBXXXX,2028-03-03T00:00:00.0000000,0.01,2,0,120.33,120.92,0.0,0,168.3,72.14,0,0,0,RUB,RUB,RUB,RUB,RU000A105T52,,TQCB,TQCB,18,нет торгов или торги закрыты,8,10.0,1
RU000A0ZYCR1,ТКХ БП1,ТрансКомплектХолдинг АО Б-П1,MOEX,FOND,CORP,1,1000.0,DBXXXX,2027-09-30T00:00:00.0000000,0.01,2,0,99.9,99.97,0.0,0,139.3,59.71,0,0,0,RUB,RUB,RUB,RUB,RU000A0ZYCR1,0.01,TQCB,TQCB,18,нет торгов или торги закрыты,6,10.0,1
RU000A1040R0,ХКФинБ1P7,ХК Финанс ООО БО 001Р-07,MOEX,FOND,CORP,1,500.0,DBXXXX,2024-11-11T00:00:00.0000000,0.01,2,0,97.81,100.25,0.0,0,140.22,60.1,0,0,0,RUB,RUB,RUB,RUB,RU000A1040R0,9.75,TQCB,TQCB,17,нормальный период торгов,6,5.0,1
RU000A0JXPK4,ТранснфБО7,Транснефть ПАО БО-07,MOEX,FOND,CORP,1,1000.0,DBXXXX,2027-04-14T00:00:00.0000000,0.01,2,0,96.0,0.0,0.0,0,150.08,49.97,0,0,0,RUB,RUB,RUB,RUB,RU000A0JXPK4,,TQCB,TQCB,18,нет торгов или торги закрыты,,10.0,1
RU000A108124,РЖД 1Р-31R,РЖД БО 001P-31R,MOEX,FOND,CORP,1,1000.0,DBXXXX,2032-03-05T00:00:00.0000000,0.01,2,0,100.1,0.0,0.0,0,99.84,79.96,0,0,0,RUB,RUB,RUB,RUB,RU000A108124,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A102S72,РЖД 1Б-08,РЖД 001Б-08,MOEX,FOND,CORP,1,1000000.0,DBXXXX,9999-12-31T23:59:59.9999999,0.01,2,0,99.9,101.75,0.0,0,118.06,81.94,0,0,0,RUB,RUB,RUB,RUB,RU000A102S72,14.85,TQCB,TQCB,17,нормальный период торгов,0,10000.0,1
RU000A0JV201,РоснфтБО8,ПАО НК Роснефть БО-08,MOEX,FOND,CORP,1,1000.0,DBXXXX,2024-11-28T00:00:00.0000000,0.01,2,0,96.27,0.0,0.0,0,101.4,91.64,0,0,0,RUB,RUB,RUB,RUB,RU000A0JV201,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A0JV1Y1,РоснфтБО4,ПАО НК Роснефть БО-04,MOEX,FOND,CORP,1,1000.0,DBXXXX,2024-11-28T00:00:00.0000000,0.01,2,0,95.11,0.0,0.0,0,101.4,91.64,0,0,0,RUB,RUB,RUB,RUB,RU000A0JV1Y1,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A101DA6,РуСол клА,СФО РуСол 1 класс А,MOEX,FOND,CORP,1,652.85,DBXXXX,2031-02-15T00:00:00.0000000,0.01,2,0,92.45,96.79,0.0,0,133.0,57.01,0,0,0,RUB,RUB,RUB,RUB,RU000A101DA6,36.91,TQCB,TQCB,17,нормальный период торгов,0,6.5285,1
RU000A102GR1,СберИОС394,СберИОС 001Р-394R 5Г НГК,MOEX,FOND,CORP,1,1000.0,DBXXXX,2026-01-19T00:00:00.0000000,0.01,2,0,115.3,117.7,0.0,0,174.44,74.77,0,0,0,RUB,RUB,RUB,RUB,RU000A102GR1,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A0JVB19,РЖД-33 обл,"""Российские ЖД"" ОАО 33 обл.",MOEX,FOND,CORP,1,1000.0,DBXXXX,2040-02-28T00:00:00.0000000,0.01,2,0,50.0,0.0,0.0,0,78.12,33.49,0,0,0,RUB,RUB,RUB,RUB,RU000A0JVB19,,TQCB,TQCB,17,нормальный период торгов,8,10.0,1
RU000A0JUCA9,ФСК РС-34,ФСК Россети(ПАО)-обл. сер.34,MOEX,FOND,CORP,1,1000.0,DBXXXX,2048-10-30T00:00:00.0000000,0.01,2,0,55.0,0.0,0.0,0,77.39,33.18,0,0,0,RUB,RUB,RUB,RUB,RU000A0JUCA9,,TQCB,TQCB,17,нормальный период торгов,8,10.0,1
RU000A0JWDB1,ОДК 03,"АО ""Объед.двигателестр.корп""03",MOEX,FOND,CORP,1,1000.0,DBXXXX,2024-06-26T00:00:00.0000000,0.01,2,0,90.0,0.0,0.0,0,139.71,59.88,0,0,0,RUB,RUB,RUB,RUB,RU000A0JWDB1,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A102YH5,Сбер Sb26R,Сбербанк ПАО 001Р-SBER26,MOEX,FOND,CORP,1,1000.0,DBXXXX,2026-04-09T00:00:00.0000000,0.01,2,0,90.0,0.0,0.0,0,92.34,80.98,0,0,0,RUB,RUB,RUB,RUB,RU000A102YH5,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A102ME7,Титан-3 03,ИА Титан-3 03,MOEX,FOND,CORP,1,1000.0,DBXXXX,2053-07-28T00:00:00.0000000,0.01,2,0,62.0,0.0,0.0,0,140.06,60.03,0,0,0,RUB,RUB,RUB,RUB,RU000A102ME7,,TQCB,TQCB,17,нормальный период торгов,6,10.0,1
RU000A107G55,ИАДОМ 1P39,ДОМ.РФ Ипотечный агент БО 1P39,MOEX,FOND,CORP,1,940.41,DBXXXX,2033-11-28T00:00:00.0000000,0.01,2,0,105.0,106.0,0.0,0,148.26,63.55,0,0,0,RUB,RUB,RUB,RUB,RU000A107G55,,TQCB,TQCB,17,нормальный период торгов,8,9.4041,1
RU000A106HY6,ВТБ Б1-328,Банк ВТБ (ПАО) Б-1-328,MOEX,FOND,CORP,1,1000.0,DBXXXX,2026-07-06T00:00:00.0000000,0.01,2,0,90.0,0.0,0.0,0,0.0,0.0,0,0,0,RUB,RUB,RUB,RUB,RU000A106HY6,,TQCB,TQCB,18,нет торгов или торги закрыты,,10.0,1
RU000A0ZYM54,ЦППК П1Б1,Центральная ППК АО П01-БО-01,MOEX,FOND,CORP,1,1000.0,DBXXXX,2027-12-15T00:00:00.0000000,0.01,2,0,67.0,0.0,0.0,0,154.03,66.02,0,0,0,RUB,RUB,RUB,RUB,RU000A0ZYM54,,TQCB,TQCB,17,нормальный период торгов,6,10.0,1
RU000A102283,СберИОС320,СберИОС 001Р-320R 5Г SBERDVTI,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-09-24T00:00:00.0000000,0.01,2,0,94.1,99.0,0.0,0,134.68,57.73,0,0,0,RUB,RUB,RUB,RUB,RU000A102283,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A100JB3,ГПБ001P12P,ГПБ (АО) БО 001Р-12Р,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-01-05T00:00:00.0000000,0.01,2,0,93.01,0.0,0.0,0,99.5,92.2,0,0,0,RUB,RUB,RUB,RUB,RU000A100JB3,,TQCB,TQCB,17,нормальный период торгов,6,10.0,1
RU000A102E37,РЖД 1Б-05,РЖД 001Б-05,MOEX,FOND,CORP,1,1000000.0,DBXXXX,9999-12-31T23:59:59.9999999,0.01,2,0,100.0,101.0,0.0,0,118.04,81.94,0,0,0,RUB,RUB,RUB,RUB,RU000A102E37,14.16,TQCB,TQCB,17,нормальный период торгов,0,10000.0,1
RU000A103FC3,Роснфт2P11,ПАО НК Роснефть 002P-11,MOEX,FOND,CORP,1,1000.0,DBXXXX,2031-07-11T00:00:00.0000000,0.0001,4,0,94.0,0.0,0.0,0,107.1029,92.0437,0,0,0,RUB,RUB,RUB,USD,RU000A103FC3,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A1036S6,ФСК РС1Р3,ФСК Россети ПАО БО 001P-03R,MOEX,FOND,CORP,1,1000.0,DBXXXX,2036-05-21T00:00:00.0000000,0.01,2,0,78.01,90.0,0.0,0,84.99,70.87,0,0,0,RUB,RUB,RUB,RUB,RU000A1036S6,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A100E88,ФПК 1P-06,Федерал пассажир комп 001Р-06,MOEX,FOND,CORP,1,1000.0,DBXXXX,2029-05-21T00:00:00.0000000,0.01,2,0,99.94,102.44,0.0,0,0.0,0.0,0,0,0,RUB,RUB,RUB,RUB,RU000A100E88,-93.89,TQCB,TQCB,18,нет торгов или торги закрыты,6,10.0,1
RU000A0JWMZ1,РСХБ 06Т1,"""Россельхозбанк"" (АО) обл.06Т1",MOEX,FOND,CORP,1,1000.0,DBXXXX,9999-12-31T23:59:59.9999999,0.01,2,0,80.0,0.0,0.0,0,185.55,79.53,0,0,0,RUB,RUB,RUB,RUB,RU000A0JWMZ1,,TQCB,TQCB,17,нормальный период торгов,8,10.0,1
RU000A103VP2,СберИОС479,СберИОС 001Р-479R 5Г РБЧ-М,MOEX,FOND,CORP,1,1000.0,DBXXXX,2026-11-03T00:00:00.0000000,0.01,2,0,72.3,79.53,0.0,0,108.64,46.57,0,0,0,RUB,RUB,RUB,RUB,RU000A103VP2,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A0JVN64,РСХБ 25,"""Россельхозбанк"" (АО) обл.25",MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-07-14T00:00:00.0000000,0.01,2,0,100.11,0.0,0.0,0,142.86,61.23,0,0,0,RUB,RUB,RUB,RUB,RU000A0JVN64,,TQCB,TQCB,17,нормальный период торгов,8,10.0,1
RU000A0JVUN2,ВымпелКБО2,Вымпел-Коммуникации ПАО БО-02,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-10-03T00:00:00.0000000,0.01,2,0,93.01,0.0,0.0,0,98.0,88.56,0,0,0,RUB,RUB,RUB,RUB,RU000A0JVUN2,,TQCB,TQCB,17,нормальный период торгов,6,10.0,1
RU000A102GQ3,СберИОС393,СберИОС 001Р-393R 5Г НГК,MOEX,FOND,CORP,1,1000.0,DBXXXX,2026-01-19T00:00:00.0000000,0.01,2,0,103.9,98.51,0.0,0,154.83,66.36,0,0,0,RUB,RUB,RUB,RUB,RU000A102GQ3,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A0JX1C5,КАМАЗ БО14,КАМАЗ ПАО БО-14,MOEX,FOND,CORP,1,1000.0,DBXXXX,2031-11-24T00:00:00.0000000,0.01,2,0,70.0,0.0,0.0,0,82.61,66.17,0,0,0,RUB,RUB,RUB,RUB,RU000A0JX1C5,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A1074M0,СФО БКС 13,СФО БКС Структурные Ноты 13,MOEX,FOND,CORP,1,1000.0,DBXXXX,2027-03-01T00:00:00.0000000,0.01,2,0,80.05,0.0,0.0,0,140.06,60.03,0,0,0,RUB,RUB,RUB,RUB,RU000A1074M0,,TQCB,TQCB,17,нормальный период торгов,0,10.0,1
RU000A101ER8,ГПБ Т2-03Д,Банк ГПБ ГПБ-Т2-03Д,MOEX,FOND,CORP,1,175000.0,DBXXXX,2030-12-20T00:00:00.0000000,0.0001,4,0,52.0,120.0,0.0,0,120.323,51.5671,0,0,0,RUB,RUB,RUB,USD,RU000A101ER8,15.85,TQCB,TQCB,17,нормальный период торгов,0,1750.0,1
RU000A103CP2,СберИОС455,СберИОС 001Р-455R 7Г РБЧ-М,MOEX,FOND,CORP,1,1000.0,DBXXXX,2028-08-03T00:00:00.0000000,0.01,2,0,64.18,77.81,0.0,0,96.75,41.47,0,0,0,RUB,RUB,RUB,RUB,RU000A103CP2,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A106EU1,СберИОС572,СберИОС 001Р-572R 5Г AC SBER,MOEX,FOND,CORP,1,1000.0,DBXXXX,2028-07-21T00:00:00.0000000,0.01,2,0,112.0,149.8,0.0,0,114.8,109.2,0,0,0,RUB,RUB,RUB,RUB,RU000A106EU1,,TQCB,TQCB,18,нет торгов или торги закрыты,8,10.0,1
RU000A105AK2,СберИОС541,СберИОС 001Р-541R 5Г AC IMOEX,MOEX,FOND,CORP,1,1000.0,DBXXXX,2027-11-03T00:00:00.0000000,0.01,2,0,107.74,110.7,0.0,0,0.0,0.0,0,0,0,RUB,RUB,RUB,RUB,RU000A105AK2,,TQCB,TQCB,18,нет торгов или торги закрыты,8,10.0,1
RU000A0ZZE87,МосКред 15,МОСКОВСКИЙ КРЕДИТНЫЙ БАНК 15,MOEX,FOND,CORP,1,1000.0,DBXXXX,9999-12-31T23:59:59.9999999,0.01,2,0,90.0,95.99,0.0,0,134.26,57.55,0,0,0,RUB,RUB,RUB,RUB,RU000A0ZZE87,16.73,TQCB,TQCB,17,нормальный период торгов,0,10.0,1
RU000A107621,СФО БКС 16,СФО БКС Структурные Ноты 16,MOEX,FOND,CORP,1,1000.0,DBXXXX,2027-03-08T00:00:00.0000000,0.01,2,0,60.1,0.0,0.0,0,140.06,60.03,0,0,0,RUB,RUB,RUB,RUB,RU000A107621,,TQCB,TQCB,17,нормальный период торгов,0,10.0,1
RU000A0ZZZV1,Карелия 19,Республика Карелия 35019,MOEX,FOND,MUNI,1,300.0,DBXXXX,2025-12-24T00:00:00.0000000,0.01,2,0,188.46,188.92,0.0,0,263.84,113.08,0,0,0,RUB,RUB,RUB,RUB,RU000A0ZZZV1,,TQCB,TQCB,17,нормальный период торгов,,3.0,1
RU000A0JVZK7,РСКуб1P01,Россети Кубань ПАО 001P-01,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-11-21T00:00:00.0000000,0.01,2,0,100.0,0.0,0.0,0,140.11,60.06,0,0,0,RUB,RUB,RUB,RUB,RU000A0JVZK7,,TQCB,TQCB,17,нормальный период торгов,6,10.0,1
XS2194483769,BCS06/25-7,BCS SP Plc Series 99,MOEX,FOND,CORP,1,100000.0,DBXXXX,2025-06-30T00:00:00.0000000,0.01,2,0,60.37,86.0,0.0,0,137.32,58.86,0,0,0,RUB,RUB,RUB,RUB,XS2194483769,,TQCB,TQCB,2,перерыв в торгах,0,1000.0,1
RU000A101ZQ5,СберИОС293,СберИОС 001Р-293R 5Г CDX,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-08-12T00:00:00.0000000,0.01,2,0,93.5,93.75,0.0,0,132.58,56.83,0,0,0,RUB,RUB,RUB,RUB,RU000A101ZQ5,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A0JX2Q3,БашнфтБО10,"ПАО ""АНК ""Башнефть"" БО-10",MOEX,FOND,CORP,1,1000.0,DBXXXX,2026-12-10T00:00:00.0000000,0.01,2,0,97.15,0.0,0.0,0,102.73,94.72,0,0,0,RUB,RUB,RUB,RUB,RU000A0JX2Q3,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A103RX4,СберИОС474,СберИОС 001Р-474R 3Г КИТАЙ,MOEX,FOND,CORP,1,1000.0,DBXXXX,2024-11-05T00:00:00.0000000,0.01,2,0,93.11,94.27,0.0,0,131.57,56.39,0,0,0,RUB,RUB,RUB,RUB,RU000A103RX4,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A106T93,Ростел2P11,Ростелеком ПАО 002P-11,MOEX,FOND,CORP,1,1000.0,DBXXXX,2026-08-27T00:00:00.0000000,0.01,2,0,90.0,0.0,0.0,0,97.02,85.08,0,0,0,RUB,RUB,RUB,RUB,RU000A106T93,,TQCB,TQCB,17,нормальный период торгов,6,10.0,1
RU000A1024N3,СберИОС329,СберИОС 001Р-329R 5Г ВП,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-09-17T00:00:00.0000000,0.01,2,0,83.9,82.51,0.0,0,119.85,51.37,0,0,0,RUB,RUB,RUB,RUB,RU000A1024N3,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A0P1YC5,ВЭБ2P-К496,ВЭБ.РФ ПБО-002Р-К496,MOEX,FOND,CORP,1,1000.0,DBXXXX,2024-06-13T00:00:00.0000000,0.01,2,0,60.08,0.0,0.0,0,140.06,60.03,0,0,0,RUB,RUB,RUB,RUB,RU000A0P1YC5,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
XS2091667043,BCS12/24-B,BCS SP Plc Series 73,MOEX,FOND,CORP,1,100000.0,DBXXXX,2024-12-30T00:00:00.0000000,0.01,2,0,67.0,79.79,0.0,0,141.09,60.48,0,0,0,RUB,RUB,RUB,RUB,XS2091667043,,TQCB,TQCB,2,перерыв в торгах,0,1000.0,1
RU000A105Q71,ДелПорт1P3,ДелоПортс ООО БО 001P-03,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-04-01T00:00:00.0000000,0.01,2,0,94.15,0.0,0.0,0,101.31,92.48,0,0,0,RUB,RUB,RUB,RUB,RU000A105Q71,,TQCB,TQCB,17,нормальный период торгов,6,10.0,1
RU000A103976,СберИОС416,СберИОС 001Р-416R 7Г ВЗР ИНД,MOEX,FOND,CORP,1,1000.0,DBXXXX,2028-07-05T00:00:00.0000000,0.01,2,0,72.01,86.8,0.0,0,106.97,45.85,0,0,0,RUB,RUB,RUB,RUB,RU000A103976,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A104G90,БКСБ1Р-02,БКС Банк 001Р-02,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-07-28T00:00:00.0000000,0.01,2,0,61.0,94.06,0.0,0,131.51,56.37,0,0,0,RUB,RUB,RUB,RUB,RU000A104G90,2.59,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A1057B8,ЕАБР П3-03,ЕАБР 003P-003,MOEX,FOND,CORP,1,1000.0,DBXXXX,2026-09-14T00:00:00.0000000,0.0001,4,0,91.5001,95.9999,0.0,0,111.498,75.7992,0,0,0,RUB,RUB,RUB,USD,RU000A1057B8,8.28,TQCB,TQCB,17,нормальный период торгов,17,10.0,1
RU000A104SY8,РЖД 1Р-25R,РЖД БО 001Р-25R,MOEX,FOND,CORP,1,1000.0,DBXXXX,2027-04-30T00:00:00.0000000,0.01,2,0,92.3,0.0,0.0,0,97.06,82.58,0,0,0,RUB,RUB,RUB,RUB,RU000A104SY8,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A103Y16,СберИОС482,СберИОС 001Р-482R 5Г ТЕХ,MOEX,FOND,CORP,1,1000.0,DBXXXX,2026-11-23T00:00:00.0000000,0.01,2,0,67.65,78.3,0.0,0,97.13,41.63,0,0,0,RUB,RUB,RUB,RUB,RU000A103Y16,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A0ZYFN3,ДОМ.РФ Б10,ДОМ.РФ (АО) БО-10,MOEX,FOND,CORP,1,1000.0,DBXXXX,2050-11-13T00:00:00.0000000,0.01,2,0,99.4,99.02,0.0,0,102.33,96.25,0,0,0,RUB,RUB,RUB,RUB,RU000A0ZYFN3,13.54,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A106VS9,АЛЬФАБ1Р6,АЛЬФА-БАНК Б1Р06,MOEX,FOND,CORP,1,1000.0,DBXXXX,2026-10-30T00:00:00.0000000,0.01,2,0,67.28,0.0,0.0,0,140.06,60.03,0,0,0,RUB,RUB,RUB,RUB,RU000A106VS9,,TQCB,TQCB,17,нормальный период торгов,8,10.0,1
RU000A0JV9H9,ВЭБлизБ07,ВЭБ-лизинг АО БО-07,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-02-20T00:00:00.0000000,0.01,2,0,77.87,110.96,0.0,0,146.27,62.7,0,0,0,RUB,RUB,RUB,RUB,RU000A0JV9H9,1.99,TQCB,TQCB,17,нормальный период торгов,6,10.0,1
RU000A106S11,СФО БКС 08,СФО БКС Структурные Ноты 08,MOEX,FOND,CORP,1,1000.0,DBXXXX,2028-09-17T00:00:00.0000000,0.01,2,0,63.0,100.0,0.0,0,140.01,60.01,0,0,0,RUB,RUB,RUB,RUB,RU000A106S11,,TQCB,TQCB,17,нормальный период торгов,0,10.0,1
RU000A1053C5,ОткрБРСО7,Открытие Брокер СО-07,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-09-05T00:00:00.0000000,0.01,2,0,99.56,101.0,0.0,0,140.42,60.19,0,0,0,RUB,RUB,RUB,RUB,RU000A1053C5,,TQCB,TQCB,18,нет торгов или торги закрыты,0,10.0,1
RU000A105BZ8,Альта,СФО Альта,MOEX,FOND,CORP,1,669.99,DBXXXX,2027-12-16T00:00:00.0000000,0.01,2,0,90.0,0.0,0.0,0,140.06,60.03,0,0,0,RUB,RUB,RUB,RUB,RU000A105BZ8,,TQCB,TQCB,17,нормальный период торгов,0,6.6999,1
RU000A101NH0,МТС 1P-16,Мобильные ТелеСистемы 001P-16,MOEX,FOND,CORP,1,1000.0,DBXXXX,2027-05-06T00:00:00.0000000,0.01,2,0,84.0,0.0,0.0,0,84.56,71.23,0,0,0,RUB,RUB,RUB,RUB,RU000A101NH0,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A107TL6,ИнфрОблP9,СОПФ Инфраструктурные обл 9,MOEX,FOND,CORP,1,1000.0,DBXXXX,2027-02-12T00:00:00.0000000,0.01,2,0,100.5,0.0,0.0,0,106.89,93.74,0,0,0,RUB,RUB,RUB,RUB,RU000A107TL6,,TQCB,TQCB,17,нормальный период торгов,8,10.0,1
RU000A102C96,СберИОС363,СберИОС 001Р-363R 5Г СИТК ИНД,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-12-05T00:00:00.0000000,0.01,2,0,81.3,83.5,0.0,0,115.53,49.52,0,0,0,RUB,RUB,RUB,RUB,RU000A102C96,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A0NX423,ВЭБ1P-К441,ВЭБ.РФ ПБО-001Р-К441,MOEX,FOND,CORP,1,1000.0,DBXXXX,2024-12-20T00:00:00.0000000,0.01,2,0,98.0,0.0,0.0,0,140.06,60.03,0,0,0,RUB,RUB,RUB,RUB,RU000A0NX423,,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A103TY8,ВТБ Б1-243,Банк ВТБ (ПАО) Б-1-243,MOEX,FOND,CORP,1,1000.0,DBXXXX,2027-06-25T00:00:00.0000000,0.01,2,0,82.0,96.99,0.0,0,124.61,53.41,0,0,0,RUB,RUB,RUB,RUB,RU000A103TY8,3.85,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
XS2212035690,BCS06/25-9,BCS SP Plc Series 108,MOEX,FOND,CORP,1,100000.0,DBXXXX,2025-06-30T00:00:00.0000000,0.01,2,0,49.84,79.99,0.0,0,137.18,58.8,0,0,0,RUB,RUB,RUB,RUB,XS2212035690,,TQCB,TQCB,2,перерыв в торгах,0,1000.0,1
RU000A104YE8,ГПБ-КИ-08,ГПБ (АО) ГПБ-КИ-08,MOEX,FOND,CORP,1,1000.0,DBXXXX,2025-04-25T00:00:00.0000000,0.01,2,0,63.29,90.0,0.0,0,97.93,41.98,0,0,0,RUB,RUB,RUB,RUB,RU000A104YE8,59.77,TQCB,TQCB,17,нормальный период торгов,0,10.0,1
XS2396900685,PGIL-28,Polyus Finance Plc 14/10/28,MOEX,FOND,CORP,1,1000.0,DBXXXX,2028-10-14T00:00:00.0000000,0.0001,4,0,83.0,90.0,0.0,0,106.6532,68.1034,0,0,0,RUB,RUB,RUB,USD,XS2396900685,,TQCB,TQCB,17,нормальный период торгов,0,10.0,1
RU000A106ZK7,ГПБ-Т2-05Р,ГПБ (АО) ГПБ-Т2-05Р,MOEX,FOND,CORP,1,10000000.0,DBXXXX,2078-10-28T00:00:00.0000000,0.01,2,0,61.0,0.0,0.0,0,140.06,60.03,0,0,0,RUB,RUB,RUB,RUB,RU000A106ZK7,,TQCB,TQCB,17,нормальный период торгов,0,100000.0,1
RU000A103FM2,СберИОС460,СберИОС 001Р-460R 5Г ПРОД,MOEX,FOND,CORP,1,1000.0,DBXXXX,2026-08-26T00:00:00.0000000,0.01,2,0,79.1,81.02,0.0,0,112.42,48.19,0,0,0,RUB,RUB,RUB,RUB,RU000A103FM2,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A107PU5,РЖД 1Р-30R,РЖД БО 001P-30R,MOEX,FOND,CORP,1,1000.0,DBXXXX,2031-02-03T00:00:00.0000000,0.01,2,0,101.0,100.0,0.0,0,112.05,89.74,0,0,0,RUB,RUB,RUB,RUB,RU000A107PU5,12.99,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A103U02,ВТБ Б1-245,Банк ВТБ (ПАО) Б-1-245,MOEX,FOND,CORP,1,1000.0,DBXXXX,2026-11-11T00:00:00.0000000,0.01,2,0,70.33,89.98,0.0,0,108.85,46.66,0,0,0,RUB,RUB,RUB,RUB,RU000A103U02,10.74,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A0JS4L7,ЗСД 05,Запад.скор.диаметр АО об.05,MOEX,FOND,CORP,1,1000.0,DBXXXX,2032-02-06T00:00:00.0000000,0.01,2,0,100.95,116.0,0.0,0,116.94,90.85,0,0,0,RUB,RUB,RUB,RUB,RU000A0JS4L7,7.26,TQCB,TQCB,17,нормальный период торгов,,10.0,1
RU000A1084F3,ГПБ004Р05,ГПБ (АО) БО 004Р-05,MOEX,FOND,CORP,1,1000.0,DBXXXX,2027-04-26T00:00:00.0000000,0.01,2,0,80.05,0.0,0.0,0,140.06,60.03,0,0,0,RUB,RUB,RUB,RUB,RU000A1084F3,,TQCB,TQCB,17,нормальный период торгов,8,10.0,1
RU000A106XP1,Автодор6Р1,Автодор ГК БО-006Р-01,MOEX,FOND,CORP,1,1000.0,DBXXXX,2024-09-20T00:00:00.0000000,0.01,2,0,99.8,99.91,0.0,0,102.42,97.42,0,0,0,RUB,RUB,RUB,RUB,RU000A106XP1,15.1,TQCB,TQCB,18,нет торгов или торги закрыты,6,10.0,1
RU000A108CG0,ГПБ004Р06,ГПБ (АО) БО 004Р-06,MOEX,FOND,CORP,1,1000.0,DBXXXX,2027-05-31T00:00:00.0000000,0.01,2,0,80.15,0.0,0.0,0,140.06,60.03,0,0,0,RUB,RUB,RUB,RUB,RU000A108CG0,,TQCB,TQCB,17,нормальный период торгов,8,10.0,1
RU000A105WX9,СберИОС557,СберИОС 001Р-557R СБЕР КС,MOEX,FOND,CORP,1,1000.0,DBXXXX,2026-04-02T00:00:00.0000000,0.01,2,0,101.2,96.7,0.0,0,144.62,61.99,0,0,0,RUB,RUB,RUB,RUB,RU000A105WX9,,TQCB,TQCB,17,нормальный период торгов,16,10.0,1
RU000A103SA0,ВТБСУБ1-10,Банк ВТБ ПАО СУБ-Т1-10,MOEX,FOND,CORP,1,125000.0,DBXXXX,9999-12-31T23:59:59.9999999,0.0001,4,0,49.9,90.0,0.0,0,114.7368,49.173,0,0,0,RUB,RUB,RUB,EUR,RU000A103SA0,,TQCB,TQCB,17,нормальный период торгов,0,1250.0,1
